,Transaction_ID,Date,Month,Location_ID,Product_ID,Sales_Channel,Units_Sold,Unit_Price,Revenue,Donations,Total_Revenue
414,80095b4d-4acd-4fb2-8175-807e62dc284e,2/29/2024,February,6,5,Retail Store,14,562.07,7868.98,0,7868.98
415,74612f88-8b47-4647-aaf6-e781f3c88ea7,4/17/2024,April,5,2,Online Store,6,356.56,2139.36,558.88,2698.24
416,06bcbe62-e7bc-4e7d-920c-6b91a440baaa,1/5/2024,January,1,2,YouTube Revenue,12,633.23,7598.76,0,7598.76
417,33142889-b39b-4064-9dea-869602f649f4,4/12/2024,April,1,5,Retail Store,9,171.37,1542.33,0,1542.33
418,b4960018-73ef-4094-99dd-11cb879ca67e,7/14/2024,July,4,2,Studio Services,7,818.59,5730.13,257.81,5987.94
419,724bce6f-6b4d-4d40-8fd3-47135dbd1b60,9/18/2024,September,2,4,Retail Store,14,632.77,8858.78,0,8858.78
420,e9d61b9b-7693-4eb3-aac9-47075117b523,12/30/2024,December,5,4,Retail Store,10,519.84,5198.4,0,5198.4
421,7b3b5ea2-545c-4833-8bff-899431bfaa8c,12/15/2024,December,4,1,Retail Store,17,836.61,14222.37,0,14222.37
422,ee1a527c-b124-42e2-ac61-923a24e69a64,2/16/2024,February,5,2,Retail Store,9,689.68,6207.12,0,6207.12
423,faaaea8f-9b87-449c-b6f3-62b082c1c6e4,12/20/2024,December,1,5,Studio Services,12,405,4860,917.63,5777.63
424,7102899f-8c64-4fda-9d9a-357a4d162b60,11/6/2024,November,5,4,Retail Store,9,515.52,4639.68,0,4639.68
425,6f524203-50a7-4ddd-9315-1faa940bd8d3,11/3/2024,November,2,5,Online Store,11,107.15,1178.65,372.77,1551.42
426,f7c8bfa1-727f-4325-9f9d-ab904fa311b2,5/23/2024,May,1,1,Retail Store,12,712.84,8554.08,0,8554.08
427,2753a929-91b0-41f8-bdfa-2f1a05f1d9da,9/25/2024,September,6,2,Online Store,9,440.81,3967.29,116.86,4084.15
428,da9b6d10-c574-4c54-9ec8-605890ab3bc5,5/3/2024,May,5,5,Online Store,7,104.56,731.92,479.01,1210.93
429,d174eb6e-4be0-43fd-930e-821a008d67a0,4/15/2024,April,5,4,Retail Store,17,263.63,4481.71,0,4481.71
430,185bcdc5-6282-4b01-98d8-06ec52c76c37,6/6/2024,June,5,4,Retail Store,12,674.18,8090.16,0,8090.16
431,84a04546-1a77-40bd-baa4-365062f20c7d,5/26/2024,May,6,3,Studio Services,14,822.76,11518.64,0,11518.64
432,3d8039e8-e8b7-4dbe-99b1-13fc8069e502,5/24/2024,May,5,1,Retail Store,12,504.09,6049.08,0,6049.08
433,7a5af6dc-9ef7-4d20-a333-94b35b358e52,4/29/2024,April,4,3,Online Store,13,303.59,3946.67,259.52,4206.19
434,a6dbcefa-59e1-41a5-8359-794877d68bf0,11/14/2024,November,1,1,Retail Store,11,215.85,2374.35,0,2374.35
435,f585ba18-bd9b-46d6-91b8-1649f0438527,10/1/2024,October,5,1,YouTube Revenue,10,782.92,7829.2,0,7829.2
436,bcd76016-6198-47d8-9160-0ffe626d8758,4/1/2024,April,1,2,Retail Store,11,589.89,6488.79,0,6488.79
437,bf630fe1-aefb-44c5-9eab-a6d09edbdced,2/27/2024,February,1,1,Online Store,9,433.97,3905.73,441.57,4347.3
438,4fe9934a-2c6c-4ede-b594-d4a4bbe561fd,12/11/2024,December,5,5,Retail Store,13,386.35,5022.55,0,5022.55
439,8586ab88-437f-41d7-a269-c14333b75aa8,8/16/2024,August,1,4,Studio Services,11,634.37,6978.07,114.87,7092.94
440,5db1d911-08d2-49c3-941b-6979e4de9338,4/26/2024,April,4,5,Retail Store,12,628.86,7546.32,0,7546.32
441,0afb100c-cb1a-4fd2-9651-ddd9c5b1a051,11/13/2024,November,1,1,YouTube Revenue,7,320.68,2244.76,0,2244.76
442,2b0bb5d2-65ce-4efb-977f-43d5d20fc9f1,10/5/2024,October,3,4,Online Store,11,271.53,2986.83,494,3480.83
443,8d5b2620-a574-4230-8e79-5737c793d780,5/6/2024,May,6,1,Retail Store,7,281.62,1971.34,0,1971.34
444,9fc09d8c-dda1-4c02-99f0-9bf1f7e0038d,5/8/2024,May,4,2,YouTube Revenue,10,406.36,4063.6,0,4063.6
445,9d6afaea-5848-4ca3-a075-0fc341cc75a0,2/27/2024,February,1,4,Retail Store,10,362.04,3620.4,0,3620.4
446,0150dc9e-4172-4c02-8d12-72c22e406584,5/1/2024,May,6,4,Studio Services,7,823.62,5765.34,181.95,5947.29
447,65239f21-caa5-41c0-b565-8074152e89fd,1/1/2024,January,4,3,Studio Services,9,399.24,3593.16,181.62,3774.78
448,f46f65ad-477f-4626-a739-ea2d82397a00,8/26/2024,August,1,5,Studio Services,7,250.07,1750.49,336.24,2086.73
449,fb6b0ad0-bf7b-448d-a783-9fed6d9b7507,10/16/2024,October,5,1,Retail Store,7,261.3,1829.1,0,1829.1
450,296575b3-ea3c-4dbb-83ac-72b8c767f0cd,4/5/2024,April,5,2,YouTube Revenue,9,463.21,4168.89,0,4168.89
451,19270782-50d0-4432-971b-7569373de3bf,5/5/2024,May,5,4,Online Store,13,135.58,1762.54,81.65,1844.19
452,04ba52c1-b58f-434e-8081-ffcf61b5a9ee,4/27/2024,April,2,5,Studio Services,5,487.98,2439.9,723.58,3163.48
453,55b9a3b1-1e7e-4bc3-8fac-7c2d1877fd46,2/17/2024,February,5,1,Online Store,11,232.76,2560.36,308.27,2868.63
454,b4e15c37-6610-43a3-9c32-3a615eab64d0,3/29/2024,March,1,1,YouTube Revenue,7,731.72,5122.04,0,5122.04
455,b24b36a7-e0b2-4067-b665-c83a15b880e5,8/24/2024,August,5,1,Online Store,8,523.31,4186.48,438.47,4624.95
456,7847e56b-7fc1-48e3-a62a-0ddd67a07491,9/28/2024,September,6,2,Online Store,14,924.2,12938.8,393.71,13332.51
457,11fd19b7-c5cf-4642-bc8f-10199325addc,7/7/2024,July,5,5,Retail Store,8,454.36,3634.88,0,3634.88
458,b2f328b5-a488-47b8-973a-a2c1b293e8aa,7/10/2024,July,1,4,YouTube Revenue,5,50,250,0,250
459,b5dfb95b-3010-4901-90d8-8cc8d6302639,3/9/2024,March,1,2,Online Store,10,791.54,7915.4,214.98,8130.38
460,ba037536-7999-4f9e-8b30-8b1423995acf,10/4/2024,October,4,1,Online Store,11,600.38,6604.18,814.72,7418.9
461,67350f56-8115-4845-962d-fa108ffab821,12/14/2024,December,1,3,YouTube Revenue,8,631.38,5051.04,0,5051.04
462,65debfd8-7c63-45eb-bffc-b648b648ac06,9/3/2024,September,5,5,Online Store,5,299.48,1497.4,142.95,1640.35
463,09a16cda-021a-4a2c-a562-b8b3af779f85,3/16/2024,March,7,3,Retail Store,12,491.43,5897.16,0,5897.16
464,70d270a4-f177-4aef-abbf-9027e5a83b03,6/2/2024,June,5,2,Online Store,11,537.29,5910.19,259.11,6169.3
465,ce5b6edb-a575-4812-80bf-4eb9063ddf40,5/23/2024,May,1,2,Online Store,10,452.44,4524.4,551.06,5075.46
466,ce7d78ca-1b42-4b9e-817a-9bf747dd57b8,3/26/2024,March,5,2,Online Store,9,153.13,1378.17,0,1378.17
467,3018c670-5f3c-49d1-a9ec-c75116059ddd,7/3/2024,July,3,1,Retail Store,13,1053.74,13698.62,0,13698.62
468,765271ba-f827-46ec-8e5a-aa996403c9b8,10/11/2024,October,7,1,Retail Store,8,667.17,5337.36,0,5337.36
469,6f6a284c-f21c-4092-9467-296d6f7aecd0,8/7/2024,August,5,2,Retail Store,9,584.12,5257.08,0,5257.08
470,0743931d-bf73-46e3-a267-432c2e00ec43,3/9/2024,March,5,1,YouTube Revenue,4,762.78,3051.12,0,3051.12
471,091465e4-e150-4b18-bdfe-992fc0a2a2ef,2/16/2024,February,5,5,Retail Store,11,628.84,6917.24,0,6917.24
472,79f22823-525a-4756-ad0f-7969538b6869,4/3/2024,April,2,1,Online Store,11,364.56,4010.16,931.9,4942.06
473,acee3363-9085-4ab7-81c5-b705dc919123,8/25/2024,August,3,3,Studio Services,12,749.96,8999.52,77.37,9076.89
474,a8f9fb97-904c-4125-8c9e-33b1eb1ec1c6,7/22/2024,July,5,1,Retail Store,5,670.44,3352.2,0,3352.2
475,bce516c4-5660-4618-a58b-02f752184a60,8/5/2024,August,2,3,Online Store,10,372.14,3721.4,181.75,3903.15
476,291e5693-3888-485e-ab58-0eb6da68970d,12/6/2024,December,5,4,YouTube Revenue,9,658,5922,0,5922
477,84628899-5c89-4f4f-9541-3a8c425deba9,2/8/2024,February,7,1,Studio Services,10,451.89,4518.9,351.99,4870.89
478,14798573-9960-4289-bade-628298900a86,4/9/2024,April,5,1,YouTube Revenue,11,541.7,5958.7,0,5958.7
479,14080c56-b4ac-49c9-a05f-634c3b0a0cee,10/15/2024,October,5,5,YouTube Revenue,10,619.93,6199.3,0,6199.3
480,2fe740f7-659c-41cb-a4cf-827a8c9c9ed4,9/10/2024,September,5,4,YouTube Revenue,12,773.7,9284.4,0,9284.4
481,ab6fb7d0-01f9-47cd-8900-d144f3d24631,8/9/2024,August,4,1,Online Store,10,370.8,3708,243.74,3951.74
482,8f2195f8-222d-4d27-94ac-bae45637acde,12/22/2024,December,7,5,YouTube Revenue,3,572.99,1718.97,0,1718.97
483,e29347a7-b54f-4928-add6-2e99eee23249,1/23/2024,January,2,1,Retail Store,9,903.15,8128.35,0,8128.35
484,beef8f66-80a4-4f4f-bb3c-a58aa0c817ca,9/6/2024,September,5,2,Studio Services,9,464.79,4183.11,515.73,4698.84
485,6a703a6f-7ee6-43f1-a329-2f08d5ba15e5,1/10/2024,January,7,5,Online Store,16,539.31,8628.96,9.88,8638.84
486,3a1c60b3-94d6-4466-baab-f06042562f2c,9/2/2024,September,7,2,Online Store,9,902.85,8125.65,502.76,8628.41
487,65f1eea1-aec2-4c8d-be0a-f83bb7a67b10,11/20/2024,November,5,4,Retail Store,16,627.5,10040,0,10040
488,fe3c2758-8a96-4eb3-a954-314102ecd2e8,4/9/2024,April,7,1,YouTube Revenue,10,205.2,2052,0,2052
489,32e37bc4-8364-4f51-8464-ee780de46736,10/16/2024,October,1,2,Retail Store,11,340.9,3749.9,0,3749.9
490,febd31f3-13a3-4cd6-99e1-d4f030d9b4ef,6/28/2024,June,5,1,Studio Services,7,637.92,4465.44,445.3,4910.74
491,31d1a8fc-71a3-4c14-991e-b05c9f4d9949,8/10/2024,August,7,4,YouTube Revenue,11,584.6,6430.6,0,6430.6
492,e3f951d9-5582-40c9-bfbb-e99130d684b0,9/6/2024,September,6,3,Retail Store,14,532.52,7455.28,0,7455.28
493,5f855167-9a49-4139-8b41-4058e7e0138b,5/26/2024,May,4,4,YouTube Revenue,9,932.24,8390.16,0,8390.16
494,b2ab5d1f-da1d-4d59-b9fb-8a73cdccda4f,4/5/2024,April,5,1,YouTube Revenue,8,376.5,3012,0,3012
495,b59b66a7-5637-4f8d-a86f-18a8a153929f,9/13/2024,September,5,1,Online Store,12,485.12,5821.44,566.14,6387.58
496,612047ff-619b-4795-8511-c28000adc2e7,11/20/2024,November,1,5,Retail Store,5,107.38,536.9,0,536.9
497,1dc78c04-2f43-42cf-b0ab-c00f45d60f30,1/4/2024,January,1,5,Retail Store,8,732.13,5857.04,0,5857.04
498,1fb64241-4bf4-4a65-8ce3-458bd7306278,1/16/2024,January,6,1,Retail Store,12,340.23,4082.76,0,4082.76
499,6a5c9f9b-b73e-43cb-9189-302b295e7118,10/6/2024,October,4,5,Retail Store,8,711.43,5691.44,0,5691.44
500,fb89551d-0400-4b9a-b36f-2927dfdd91fe,12/1/2024,December,3,1,Studio Services,7,690.41,4832.87,41.58,4874.45
501,92335ea4-a36b-40f6-a7a2-d8cba984f68a,9/3/2024,September,3,5,Retail Store,10,969.82,9698.2,0,9698.2
502,88064d43-a274-4d14-a711-c95c4feabf0c,9/14/2024,September,2,2,YouTube Revenue,13,629.86,8188.18,0,8188.18
503,fc028aed-42fa-4106-ae45-13c1f64f0d10,6/8/2024,June,5,5,Retail Store,3,428.78,1286.34,0,1286.34
504,b6382811-e7ae-49fd-abc4-c20574766e70,12/5/2024,December,7,1,Online Store,12,590.72,7088.64,106.77,7195.41
505,841c60fa-1b53-4345-a4df-de5243a5d575,5/31/2024,May,2,5,YouTube Revenue,15,348.15,5222.25,0,5222.25
506,2de44f75-312d-43b9-872d-6bbacf116447,6/26/2024,June,7,1,Studio Services,6,563.83,3382.98,238.37,3621.35
507,a98c1950-0a32-4339-80db-cbad8591fc77,6/11/2024,June,5,4,Retail Store,12,459.82,5517.84,0,5517.84
508,b8d7aa50-c996-4749-aeae-2cb37c45c3b6,2/2/2024,February,5,1,Online Store,8,485.93,3887.44,55.05,3942.49
509,f5f12e93-176b-4360-b828-e2cbb269361a,6/27/2024,June,5,2,Online Store,9,320.33,2882.97,0,2882.97
510,375ac9f4-a77e-4769-9b2c-07aaab7a0652,4/10/2024,April,4,4,Retail Store,6,560.09,3360.54,0,3360.54
511,c26cb4ee-35cc-44c7-9de3-e11d6063f264,9/24/2024,September,1,2,Retail Store,13,664.85,8643.05,0,8643.05
512,2ffb0e42-511e-4c80-84e4-9229f3a83bee,11/18/2024,November,5,3,Online Store,13,169.58,2204.54,422.8,2627.34
513,ae796311-5445-40bf-aff3-8d089988ebb9,3/5/2024,March,1,2,Online Store,10,362.28,3622.8,684.27,4307.07
514,8cf39605-bc76-47a7-91d4-c6c1c596abed,6/16/2024,June,4,4,YouTube Revenue,12,533.61,6403.32,0,6403.32
515,2fc9813e-68d4-4968-ae6b-3a5970292716,11/25/2024,November,7,3,Retail Store,6,50,300,0,300
516,3c79f16c-4806-4754-aabd-150ee39814cf,2/12/2024,February,5,3,Online Store,15,848.05,12720.75,803.82,13524.57
517,522faaff-4bf5-41a0-a54e-01055ccf707e,2/13/2024,February,7,3,Online Store,8,357.78,2862.24,398.76,3261
518,931ce841-a010-4f72-9954-fc51a4f174dd,10/11/2024,October,7,5,YouTube Revenue,8,312.38,2499.04,0,2499.04
519,a7b73cc1-5f3c-44f6-87d6-41221e71881f,1/12/2024,January,5,3,Studio Services,2,458.53,917.06,512.84,1429.9
520,21ab6b02-a7f9-4c2c-8de4-abb90f5dfac9,4/4/2024,April,5,5,Online Store,11,527.47,5802.17,486.75,6288.92
521,9f579f34-7ae2-481f-8a77-2e403c39e14e,10/28/2024,October,1,1,YouTube Revenue,8,348.71,2789.68,0,2789.68
522,3ff93a37-8d34-469d-8627-b5f4eae50554,9/9/2024,September,1,1,Retail Store,8,696.08,5568.64,0,5568.64
523,6d3175c6-3ab6-49f8-83e3-30737215cac2,8/29/2024,August,5,1,Online Store,8,579.94,4639.52,333.93,4973.45
524,3c5da94a-a8d9-405e-9b0e-e8fbb97243ff,2/4/2024,February,6,1,Retail Store,10,332.55,3325.5,0,3325.5
525,a1835d1f-e998-4b02-b57f-3272faea892e,8/2/2024,August,1,1,Online Store,12,395.52,4746.24,228.08,4974.32
526,74e68e40-33e3-46d9-81bc-53bfe29df53b,12/2/2024,December,1,3,YouTube Revenue,14,196.65,2753.1,0,2753.1
527,a55cad35-7a32-4e8c-a243-67726242793f,3/30/2024,March,1,1,Studio Services,10,249.33,2493.3,1565.92,4059.22
528,3a72e0c3-317d-44fe-8b07-7c613e7313d3,9/20/2024,September,7,2,Retail Store,9,577.52,5197.68,0,5197.68
529,a4d1933c-363b-4baf-831f-e0c55ec94d90,4/2/2024,April,4,1,Online Store,9,334.63,3011.67,294.32,3305.99
530,e4f59517-6699-41d3-a9ae-e7b527e7692b,3/30/2024,March,2,1,Online Store,7,860.86,6026.02,402.01,6428.03
531,5c2098a8-fac4-4a8d-b0fc-8c9789322b09,4/24/2024,April,2,2,Retail Store,9,514.18,4627.62,0,4627.62
532,4bdacb37-7b38-49d3-be46-537e1e7630e2,4/14/2024,April,6,3,Retail Store,14,229.44,3212.16,0,3212.16
533,15b60cdc-f7fc-43f0-bcdd-5e6655afe9ee,7/14/2024,July,6,1,Retail Store,11,271.33,2984.63,0,2984.63
534,2b91bf86-fb3b-4b7a-9a47-aaa228c3b5b3,11/9/2024,November,5,4,Retail Store,7,710.59,4974.13,0,4974.13
535,a722e379-ca25-4154-9cf8-a1316fc6c0d7,4/23/2024,April,1,4,Retail Store,11,484.7,5331.7,0,5331.7
536,26ff821a-d496-47b2-bfec-44bd9425b008,3/15/2024,March,6,5,Retail Store,8,698.4,5587.2,0,5587.2
537,beef6d7a-1be2-47a5-85af-9d7c08b96955,8/4/2024,August,3,5,Retail Store,8,426.7,3413.6,0,3413.6
538,9525702c-39dd-442d-ab92-8feae673db22,10/3/2024,October,4,4,YouTube Revenue,8,387.95,3103.6,0,3103.6
539,afa18ae9-b553-4904-9b31-1642e5fce3ac,9/5/2024,September,4,3,Online Store,5,723.89,3619.45,517.27,4136.72
540,1674cd4b-baa9-494d-8cd5-5f4058d775da,6/12/2024,June,5,5,Studio Services,5,328.28,1641.4,337.35,1978.75
541,c786f2ac-cf5b-432d-95c3-5cce330a8cf3,12/22/2024,December,5,2,Online Store,10,597.81,5978.1,670.95,6649.05
542,66d3bac2-ef0f-4bb2-914c-42d63da2e6df,7/10/2024,July,5,1,YouTube Revenue,4,457.64,1830.56,0,1830.56
543,b7116434-fc59-4045-a398-a363556acedf,8/14/2024,August,5,5,Studio Services,7,675.74,4730.18,394.06,5124.24
544,afaa24ac-b829-447b-a7a3-845c67cbaeec,6/25/2024,June,4,1,Online Store,10,863.7,8637,292.59,8929.59
545,4d97efa7-736a-4cc8-a5c8-57695381a5ca,4/8/2024,April,4,2,Online Store,12,421.56,5058.72,485.54,5544.26
546,66dcf991-526a-47e8-8641-dbeb2e9d9978,2/5/2024,February,5,3,YouTube Revenue,9,390.57,3515.13,0,3515.13
547,56ae6d21-498c-4a35-8f95-87eb01683349,4/5/2024,April,7,3,Retail Store,8,633.16,5065.28,0,5065.28
548,37ccde7b-7590-42a4-9df4-887b145fe5b1,5/31/2024,May,5,1,Retail Store,12,283.6,3403.2,0,3403.2
549,d0315518-eda1-43f7-920a-4556762b8644,5/30/2024,May,1,1,Online Store,6,823.29,4939.74,398.42,5338.16
550,5270a25a-68ea-432d-92d6-bf32c922784c,7/8/2024,July,1,5,Online Store,7,789.2,5524.4,0,5524.4
551,6be3286f-df08-4612-92ac-cb3dc65dd698,8/11/2024,August,5,2,Retail Store,8,300.18,2401.44,0,2401.44
552,88e96137-c6ee-414b-bc0e-afd65c474af3,2/6/2024,February,4,5,Studio Services,14,183.38,2567.32,13.21,2580.53
553,a402e5a2-1f26-4b6d-9689-1f41146ba1a6,9/24/2024,September,5,1,Online Store,12,267.88,3214.56,578.25,3792.81
554,0369d9d8-acb3-499a-91e8-4ae8a0fa7c70,7/1/2024,July,3,4,Online Store,8,270.93,2167.44,178.15,2345.59
555,72c06ae4-4269-4474-ab3c-7cb979cd1e48,1/13/2024,January,3,1,Studio Services,6,660.35,3962.1,230.06,4192.16
556,4cca8f1f-9b36-4622-955e-6a4968382f1a,10/5/2024,October,5,4,Online Store,7,809.83,5668.81,786.99,6455.8
557,d6048447-f583-47f0-888d-4b498a0f6bff,8/4/2024,August,3,1,Studio Services,16,658.03,10528.48,236.82,10765.3
558,1eb698f4-a354-42ba-bdfd-2079c49c624e,12/20/2024,December,5,3,Online Store,9,452.76,4074.84,786.55,4861.39
559,29c99f29-cc31-4ba0-a722-e130778c4ba9,12/26/2024,December,5,1,Retail Store,9,568.5,5116.5,0,5116.5
560,a2031315-d606-4354-8781-1d8f43fa0473,10/12/2024,October,6,4,YouTube Revenue,8,326.04,2608.32,0,2608.32
561,61e31474-2029-484b-9eb3-221b56462023,9/29/2024,September,2,5,Online Store,9,719.44,6474.96,538.18,7013.14
562,4f84dae2-e4e1-4f19-be02-dc11534809af,3/2/2024,March,3,1,YouTube Revenue,9,586.41,5277.69,0,5277.69
563,6e3cdcfe-63db-4d12-97cc-d8ee433ad4d2,3/24/2024,March,4,5,Studio Services,11,654.64,7201.04,384.62,7585.66
564,245d60fb-74bf-4b40-bbde-7d86f1544c63,8/4/2024,August,1,1,YouTube Revenue,21,354.49,7444.29,0,7444.29
565,b271c74a-d663-410a-b817-51c273f5eec9,12/7/2024,December,5,1,Online Store,9,466.28,4196.52,1549.58,5746.1
566,eb607706-3a7d-4eb1-807f-a131a056f4ae,7/5/2024,July,4,4,Studio Services,13,645.01,8385.13,457.6,8842.73
567,4a90b139-3a42-4293-9dec-c762128e0d9f,1/19/2024,January,6,5,Online Store,9,788.7,7098.3,524.55,7622.85
568,f75aa81b-601a-4653-8d5a-09b873fc76ca,6/25/2024,June,2,2,Online Store,7,378.38,2648.66,175.74,2824.4
569,d25d2839-079e-4336-8556-c53df09e2022,4/9/2024,April,1,3,Studio Services,8,656.09,5248.72,910.09,6158.81
570,ee4fcd71-1a3e-4267-a1b6-9e4af839702b,8/20/2024,August,6,3,Retail Store,7,357.59,2503.13,0,2503.13
571,455d0f16-baf7-46cc-aa10-15f54710e0ee,3/16/2024,March,6,1,YouTube Revenue,3,923.44,2770.32,0,2770.32
572,31fea1fb-2703-48e3-86d9-98eb47acae68,9/21/2024,September,7,1,Studio Services,9,417.04,3753.36,466.36,4219.72
573,6b0d7a02-a5fa-442a-9801-8d94c5d92721,10/10/2024,October,1,2,YouTube Revenue,11,628.7,6915.7,0,6915.7
574,897cd879-e1f3-4dd6-895e-bbb4899decef,7/24/2024,July,1,4,Online Store,10,533.12,5331.2,61.43,5392.63
575,511312f4-cd33-4ebd-905d-492136d3b94a,8/10/2024,August,6,1,YouTube Revenue,8,1021.06,8168.48,0,8168.48
576,424a223d-b5a5-4132-ac0f-c9382985812c,2/21/2024,February,6,1,Online Store,10,545.98,5459.8,0,5459.8
577,12f7d613-85af-4b35-b7f4-afbda97ee2a3,12/4/2024,December,5,5,Studio Services,7,396.99,2778.93,469.07,3248
578,d72f3945-cabc-4233-8d8d-c718a525b185,5/23/2024,May,5,4,Retail Store,16,627.9,10046.4,0,10046.4
579,1805e514-ee92-4876-aee5-975e39c54c8a,3/9/2024,March,3,1,Retail Store,8,623.45,4987.6,0,4987.6
580,6e7e09dd-ac75-4ab8-b6c6-84458eab2f2f,4/8/2024,April,5,5,Retail Store,12,468.51,5622.12,0,5622.12
581,d2f71684-f203-43f6-b23d-071d99df1438,1/25/2024,January,4,4,Online Store,11,281.05,3091.55,293.85,3385.4
582,8bb1ffea-4213-4012-83ce-d78378c6eae7,2/22/2024,February,5,1,Online Store,13,394.4,5127.2,378.72,5505.92
583,6e6b794b-185d-4d19-a7a9-2148d75fa27c,5/30/2024,May,2,1,YouTube Revenue,8,676.3,5410.4,0,5410.4
584,9145cb1f-69fe-4e46-9f05-344c544f2184,5/23/2024,May,7,3,Online Store,6,150.51,903.06,337.59,1240.65
585,13d6165d-4e31-4bc3-b8ac-07489e0c0e0f,2/26/2024,February,1,4,Online Store,10,450.39,4503.9,290.98,4794.88
586,22a9a711-5522-4e69-a5c2-46c16c0fd7ec,2/8/2024,February,5,1,Retail Store,8,698.97,5591.76,0,5591.76
587,96a55f29-b5f4-4ae0-94ad-cb07fb4d3e78,4/18/2024,April,4,5,Online Store,14,481.3,6738.2,462.2,7200.4
588,98340db4-274f-487e-bd5b-fc635087b708,6/29/2024,June,1,5,Online Store,9,934.74,8412.66,485.62,8898.28
589,39fd98b8-340d-4067-b7e4-9aea8b20b5d8,2/11/2024,February,5,5,Retail Store,12,151.07,1812.84,0,1812.84
590,d582eef1-9ffd-49a1-9c8e-52cb138161b7,7/4/2024,July,7,3,Retail Store,16,307.73,4923.68,0,4923.68
591,36b249ab-03f0-4f2b-9060-11746255513c,8/10/2024,August,2,5,Retail Store,10,50,500,0,500
592,0731c8e9-6514-49ec-84b6-d8af6ba40dfc,5/1/2024,May,2,5,Retail Store,5,898.74,4493.7,0,4493.7
593,f150b1ad-64d2-4ecd-9f9a-eb45b955c12e,5/12/2024,May,1,5,Online Store,7,311,2177,48.38,2225.38
594,5eb6ba38-1b07-4858-8472-26aa47e04406,6/11/2024,June,5,3,Retail Store,8,102.62,820.96,0,820.96
595,32ff77e2-b2fb-41a6-826d-170cecb0068e,8/2/2024,August,6,5,YouTube Revenue,10,377.62,3776.2,0,3776.2
596,63ad0b93-9956-4d2a-8ced-bf5021fbab0f,8/8/2024,August,7,4,YouTube Revenue,11,221.44,2435.84,0,2435.84
597,5064e358-53f5-49f2-8214-99a173497888,8/22/2024,August,5,1,Online Store,6,379.04,2274.24,290.24,2564.48
598,48d211b1-8332-4d40-8d1c-38784833257e,11/26/2024,November,6,2,Studio Services,7,508.25,3557.75,278.49,3836.24
599,431a3c70-6424-400d-a629-1844f7df0c2f,5/25/2024,May,1,2,Online Store,4,660.98,2643.92,159.63,2803.55
600,0cce074d-aede-4279-9e6c-30b40163b45b,8/26/2024,August,5,1,Online Store,13,465.07,6045.91,426.43,6472.34
601,8bb6a1cd-2a0e-4254-831b-53af9dec7ca0,3/16/2024,March,1,5,Studio Services,10,505.06,5050.6,246.03,5296.63
602,f2ddc5b3-69ea-4d14-8b34-8970d137ee5c,1/9/2024,January,3,5,Retail Store,7,383.68,2685.76,0,2685.76
603,4017afd1-a162-4643-a79f-0628d55795b1,3/14/2024,March,3,1,Studio Services,12,197.66,2371.92,549.77,2921.69
604,77187210-c6e9-4da2-b028-f6a9f0590129,9/9/2024,September,3,5,Retail Store,11,130.69,1437.59,0,1437.59
605,4cb2f821-692e-460f-a36c-db3bbb1b8ecf,8/17/2024,August,5,1,Online Store,4,427.1,1708.4,543.77,2252.17
606,3a157af0-8f7e-40f7-a7a2-8fed940f8477,1/7/2024,January,1,1,Retail Store,10,516.93,5169.3,0,5169.3
607,c9c74d7f-e603-4f63-b044-09ccf0aa2e3a,6/22/2024,June,1,2,YouTube Revenue,11,412.28,4535.08,0,4535.08
608,0f050207-4247-4231-9844-7997e2288c62,5/20/2024,May,3,1,Online Store,11,138.13,1519.43,526,2045.43
609,4aea533b-f178-41fc-9e76-9c4379b3d8da,6/16/2024,June,7,2,YouTube Revenue,7,540.28,3781.96,0,3781.96
610,59664012-5133-41a9-a155-f0225a034395,6/18/2024,June,3,5,Retail Store,15,825.86,12387.9,0,12387.9
611,3e134543-3544-4140-9c10-c157ed1d128d,10/9/2024,October,4,4,Retail Store,10,477.07,4770.7,0,4770.7
612,4795853b-e91d-4d2e-8fdd-00506463a5cc,5/1/2024,May,6,3,Retail Store,12,384.09,4609.08,0,4609.08
613,c2b79a56-1799-4266-844d-c62494405c5a,7/12/2024,July,3,1,Retail Store,13,487.9,6342.7,0,6342.7
614,99a1319b-1ae5-453b-b991-af39787e887b,1/5/2024,January,3,3,Studio Services,9,279.12,2512.08,181.75,2693.83
615,0fd701a2-6c6f-421d-b5ea-319ea7518264,1/29/2024,January,7,1,Retail Store,9,266.22,2395.98,0,2395.98
616,aec02712-d727-40c9-b15e-2d4e36acfdbf,6/13/2024,June,4,5,YouTube Revenue,4,590.28,2361.12,0,2361.12
617,297f1a27-81fd-4467-ac11-1c98dd56457e,12/4/2024,December,5,4,YouTube Revenue,14,698.06,9772.84,0,9772.84
618,6ac81caa-655a-4a84-8dee-7283ed023fec,5/15/2024,May,5,1,Retail Store,12,470.58,5646.96,0,5646.96
619,c26918bb-8232-4256-a30e-2b3777ec1b16,12/30/2024,December,4,5,Online Store,7,105.25,736.75,698.92,1435.67
620,858e7abb-f36c-4cab-868c-5b9e1389349b,11/16/2024,November,6,2,Retail Store,13,570.67,7418.71,0,7418.71
621,9a5a4645-9564-461a-8c44-6c191d6edee1,12/7/2024,December,3,4,Retail Store,16,913.48,14615.68,0,14615.68
622,1ce4d7e5-47d7-4f80-b719-6e7374206f5b,5/24/2024,May,6,3,Retail Store,11,451.22,4963.42,0,4963.42
